assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
61977991,22065,Tragulus nigricans,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,TRAGULIDAE,Tragulus,nigricans,,,,"Thomas, 1892",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
61979276,136643,Moschus anhuiensis,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,MOSCHIDAE,Moschus,anhuiensis,,,,"Wang, Hu &amp; Yan, 1982",Endangered,A2cd,3.1,Decreasing,Global
61979453,136750,Moschus cupreus,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,MOSCHIDAE,Moschus,cupreus,,,,"Grubb, 1982",Endangered,A2d,3.1,Decreasing,Global
64588304,64588047,Rhinolophus mabuensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,mabuensis,,,,"Taylor, Stoffberg, Monadjem, Schoeman, Bayliss &amp; Cotterill, 2012",Endangered,B2ab(iii),3.1,Unknown,Global
67359379,67359375,Pseudoromicia roseveari,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Pseudoromicia,roseveari,,,,"(Monadjem, L.R. Richards, P.J. Taylor &amp; S. Stoffberg, 2013)",Endangered,"B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,Unknown,Global
71514133,71514046,Antechinus arktos,ANIMALIA,CHORDATA,DASYUROMORPHIA,MAMMALIA,DASYURIDAE,Antechinus,arktos,,,,"Baker, Mutton, Hines &amp; Van Dyck, 2014",Endangered,"B1ab(ii,iv,v)+2ab(ii,iv,v)",3.1,Decreasing,Global
72261787,72261777,Nasuella meridensis,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,PROCYONIDAE,Nasuella,meridensis,,,,(Thomas 1901),Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
72477893,5953,Cuon alpinus,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,CANIDAE,Cuon,alpinus,,,,"(Pallas, 1811)",Endangered,C2a(i),3.1,Decreasing,Global
72587993,4015,Catagonus wagneri,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,TAYASSUIDAE,Catagonus,wagneri,,,,"(Rusconi, 1930)",Endangered,A3cd+4cd,3.1,Decreasing,Global
73071875,2447,Axis kuhlii,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,CERVIDAE,Axis,kuhlii,,,,"(Temminck, 1836)",Critically Endangered,C2a(ii),3.1,Stable,Global
78319377,5796,Ctenomys australis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CTENOMYIDAE,Ctenomys,australis,,,,"Rusconi, 1934",Endangered,"B2ab(i,ii,iii)",3.1,Decreasing,Global
78321512,15090,Octodon pacificus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,OCTODONTIDAE,Octodon,pacificus,,,,"R. Hutterer, 1994",Critically Endangered,"B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,Decreasing,Global
78324250,136452,Lagostomus crassus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CHINCHILLIDAE,Lagostomus,crassus,,,,"Thomas, 1910",Extinct,,3.1,,Global
78324400,136557,Tympanoctomys aureus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,OCTODONTIDAE,Tympanoctomys,aureus,,,,"Mares, Braun, Barquez &amp; Diaz, 2000",Critically Endangered,"B1ab(ii,iii)+2ab(ii,iii)",3.1,Decreasing,Global
78324608,136714,Tympanoctomys loschalchalerosorum,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,OCTODONTIDAE,Tympanoctomys,loschalchalerosorum,,,,"Mares, Braun, Barquez &amp; Diaz, 2000",Critically Endangered,"B1ab(ii,iii)+2ab(ii,iii)",3.1,Decreasing,Global
79818502,4288,Rucervus schomburgki,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,CERVIDAE,Rucervus,schomburgki,,,,"(Blyth, 1863)",Extinct,,3.1,,Global
81282214,4084,Cebus malitiosus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CEBIDAE,Cebus,malitiosus,,,,"Elliot, 1909",Endangered,A2cd+4cd,3.1,Decreasing,Global
81282279,39952,Cebus versicolor,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CEBIDAE,Cebus,versicolor,,,,"Pucheran, 1845",Endangered,A2cd+4cd,3.1,Decreasing,Global
82310440,6923,Dusicyon australis,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,CANIDAE,Dusicyon,australis,,,,"(Kerr, 1792)",Extinct,,3.1,,Global
82337485,82337482,Dusicyon avus,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,CANIDAE,Dusicyon,avus,,,,"(Burmeister, 1866)",Extinct,,3.1,,Global
82347169,82346260,Rhinolophus willardi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,willardi,,,,"Kerbis Peterhans &amp; Fahr, 2013",Endangered,"B1ab(i,iii,v)",3.1,Decreasing,Global
82347492,82347204,Rhinolophus kahuzi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,kahuzi,,,,"Kerbis Peterhans &amp; Fahr, 2013",Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global
84372372,84372306,Rhinolophus proconsulis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,proconsulis,,,,"Hill, 1959",Endangered,B1ab(iii),3.1,Unknown,Global
84457393,84457227,Desmalopex microleucopterus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Desmalopex,microleucopterus,,,,"Esselstyn, Garcia, Saulog &amp; Heaney, 2008",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
84487985,84487939,Murina balaensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,balaensis,,,,"Soisook, Karapan, Satasook &amp; Bates, 2013",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
84562296,84562293,Murina harpioloides,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,harpioloides,,,,"Kruskop &amp; Eger, 2008",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global
84882990,84882966,Pteropus allenorum,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Pteropus,allenorum,,,,"Helgen, Helgen &amp; Wilson, 2009",Extinct,,3.1,,Global
85202890,85202881,Hypsugo lanzai,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Hypsugo,lanzai,,,,"Benda, Al-Jumaily, Reiter &amp; Nasher, 2011",Endangered,B1ab(iii),3.1,Decreasing,Global
85707174,85707170,Rhinolophus perditus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,perditus,,,,"K. Andersen, 1918",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
86475525,18743,Pteropus niger,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Pteropus,niger,,,,"(Kerr, 1792)",Endangered,A4cde,3.1,Decreasing,Global
89624491,7950,Equus grevyi,ANIMALIA,CHORDATA,PERISSODACTYLA,MAMMALIA,EQUIDAE,Equus,grevyi,,,,"Oustalet, 1882",Endangered,A2acd,3.1,Stable,Global
90128828,40783,Hippopotamus madagascariensis,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,HIPPOPOTAMIDAE,Hippopotamus,madagascariensis,,,,"Guldberg, 1883",Extinct,,3.1,,Global
90128915,40782,Hippopotamus lemerlei,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,HIPPOPOTAMIDAE,Hippopotamus,lemerlei,,,,"Grandidier in Milne-Edwards, 1868",Extinct,,3.1,,Global
90823992,9128,Gerbillus hesperinus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Gerbillus,hesperinus,,,,"Cabrera, 1936",Endangered,B1ab(iii),3.1,Decreasing,Global & Mediterranean
91863646,42655,Spalax zemni,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SPALACIDAE,Spalax,zemni,,,,"(Erxleben, 1777)",Endangered,A2ac,3.1,Unknown,Global & Europe
92247733,4206,Cercocebus lunulatus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Cercocebus,lunulatus,,,,"(Temminck, 1853)",Endangered,A2cd,3.1,Decreasing,Global
92252442,92252436,Erythrocebus baumstarki,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Erythrocebus,baumstarki,,,,"Matschie, 1905",Critically Endangered,C2a(i),3.1,Decreasing,Global
92384250,4245,Cercopithecus diana,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Cercopithecus,diana,,,,"(Linnaeus, 1758)",Endangered,A2cd,3.1,Decreasing,Global
92384429,4232,Cercopithecus roloway,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Cercopithecus,roloway,,,,"(Schreber, 1774)",Critically Endangered,A2cd,3.1,Decreasing,Global
92633245,41026,Piliocolobus preussi,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Piliocolobus,preussi,,,,"Matschie, 1900",Critically Endangered,A2d,3.1,Decreasing,Global
92653653,41025,Piliocolobus pennantii,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Piliocolobus,pennantii,,,,"(Waterhouse, 1838)",Critically Endangered,A2bcd,3.1,Decreasing,Global
92656391,41024,Piliocolobus epieni,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Piliocolobus,epieni,,,,"(Grubb &amp; Powell, 1999)",Critically Endangered,A2cd+4c,3.1,Decreasing,Global
92659769,18252,Piliocolobus foai,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Piliocolobus,foai,,,,"(de Pousargues, 1899)",Endangered,A2cd,3.1,Decreasing,Global
95642210,80263386,Eudiscoderma thongareeae,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MEGADERMATIDAE,Eudiscoderma,thongareeae,,,,"Soisook, Prajakjitr, Karapan, Francis &amp; Bates, 2015",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
95642215,80458824,Hipposideros nicobarulae,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,nicobarulae,,,,"Miller, 1902",Endangered,"B2ab(ii,iii,iv,v)",3.1,Decreasing,Global
95642270,82345696,Rhinopoma hadramauticum,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOPOMATIDAE,Rhinopoma,hadramauticum,,,,"Benda, Reiter, Al-Jumaily, Nasher &amp; Hulva, 2009",Endangered,D,3.1,Unknown,Global
95642275,84372084,Rhinolophus belligerator,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,belligerator,,,,"Patrick, McCulloch &amp; Ruedas, 2013",Endangered,B1ab(iii),3.1,Unknown,Global
95642280,84457541,Dyacopterus rickarti,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Dyacopterus,rickarti,,,,"Helgen, Kock, Gomez, Ingle &amp; Sinaga, 2007",Endangered,B2ab(iii),3.1,Decreasing,Global
95642285,84931267,Pteropus coxi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Pteropus,coxi,,,,"Helgen, Helgen &amp; Wilson, 2009",Extinct,,3.1,,Global
95970485,12305,Lontra provocax,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,MUSTELIDAE,Lontra,provocax,,,,"(Thomas, 1908)",Endangered,A2cd+3cde,3.1,Decreasing,Global
96192471,18262,Piliocolobus lulindicus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Piliocolobus,lulindicus,,,,"Matschie, 1914",Endangered,A2cd,3.1,Decreasing,Global
97192062,62015,Microgale jenkinsae,ANIMALIA,CHORDATA,AFROSORICIDA,MAMMALIA,TENRECIDAE,Microgale,jenkinsae,,,,"Goodman &amp; Soarimalala, 2004",Endangered,B1ab(iii),3.1,Decreasing,Global
97204950,41763,Equus ferus,ANIMALIA,CHORDATA,PERISSODACTYLA,MAMMALIA,EQUIDAE,Equus,ferus,,,,"Boddaert, 1785",Endangered,D,3.1,Increasing,Global
97672550,6232,Dama mesopotamica,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,CERVIDAE,Dama,mesopotamica,,,,"(Brooke, 1875)",Endangered,D,3.1,Increasing,Global
102206474,102206468,Antechinus vandycki,ANIMALIA,CHORDATA,DASYUROMORPHIA,MAMMALIA,DASYURIDAE,Antechinus,vandycki,,,,"(Baker, Mutton, Mason, &amp; Gray 2015)",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
102331567,15932,Pan paniscus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,HOMINIDAE,Pan,paniscus,,,,"Schwarz, 1929",Endangered,A4bcd,3.1,Decreasing,Global
103431781,13894,Moschus berezovskii,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,MOSCHIDAE,Moschus,berezovskii,,,,"Flerov, 1929",Endangered,A2cd,3.1,Decreasing,Global
107263066,41586,Lycalopex fulvipes,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,CANIDAE,Lycalopex,fulvipes,,,,"Martin, 1837",Endangered,C1,3.1,Decreasing,Global
107411865,13219,Mesocricetus auratus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Mesocricetus,auratus,,,,"(Waterhouse, 1839)",Endangered,B1ab(iii),3.1,Decreasing,Global & Mediterranean
110023718,714,Ailurus fulgens,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,AILURIDAE,Ailurus,fulgens,,,,"F.G. Cuvier, 1825",Endangered,A2cde+3cde+4cde,3.1,Decreasing,Global
111875852,5529,Cricetus cricetus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Cricetus,cricetus,,,,"(Linnaeus, 1758)",Critically Endangered,A3c,3.1,Decreasing,Global
111881863,20497,Urocitellus brunneus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Urocitellus,brunneus,,,,"(A.H. Howell, 1928)",Endangered,B1ab(iii)+2ab(iii),3.1,Increasing,Global
112503349,112503346,Crocidura mdumai,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Crocidura,mdumai,,,,"Stanley, Hutterer, Giarla &amp; Esselstyn, 2015",Endangered,B1ab(iii),3.1,Unknown,Global
112910221,4037,Catopuma badia,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,FELIDAE,Catopuma,badia,,,,"(Gray, 1874)",Endangered,C1,3.1,Decreasing,Global
113089431,41667,Zalophus japonicus,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,OTARIIDAE,Zalophus,japonicus,,,,"(Peters, 1866)",Extinct,,3.1,,Global
115063959,2816,Biswamoyopterus biswasi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Biswamoyopterus,biswasi,,,,"Saha, 1981",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
115073943,5558,Crocidura ansellorum,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Crocidura,ansellorum,,,,"Hutterer &amp; Dippenaar, 1987",Endangered,"B2ab(ii,iii)",3.1,Decreasing,Global
115075271,5580,Crocidura phaeura,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Crocidura,phaeura,,,,"Osgood, 1936",Endangered,B1ab(iii),3.1,Unknown,Global
115076316,5594,Crocidura thomensis,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Crocidura,thomensis,,,,"(Bocage, 1887)",Endangered,B1ab(iii),3.1,Decreasing,Global
115076487,5595,Crocidura andamanensis,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Crocidura,andamanensis,,,,"Miller, 1902",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
115077051,5604,Crocidura jenkinsi,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Crocidura,jenkinsi,,,,"Chakraborty, 1978",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
115077236,5610,Crocidura nicobarica,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Crocidura,nicobarica,,,,"Miller, 1902",Critically Endangered,"B1ab(ii,iii)",3.1,Decreasing,Global
115078080,5622,Crocidura bottegoides,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Crocidura,bottegoides,,,,"Hutterer &amp; Yalden, 1990",Endangered,"B2ab(ii,iii)",3.1,Decreasing,Global
115078795,5633,Crocidura harenna,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Crocidura,harenna,,,,"Hutterer &amp; Yalden, 1990",Critically Endangered,"B1ab(ii,iii)+2ab(ii,iii)",3.1,Decreasing,Global
115080657,6270,Dasymys montanus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Dasymys,montanus,,,,"Thomas, 1906",Endangered,B1ab(iii),3.1,Decreasing,Global
115092298,9456,Grammomys gigas,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Grammomys,gigas,,,,"(Dollman, 1911)",Endangered,B1ab(iii),3.1,Unknown,Global
115096418,10278,Hybomys basilii,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Hybomys,basilii,,,,"Eisentraut, 1965",Endangered,B1ab(iii),3.1,Unknown,Global
115099877,10846,Iomys sipora,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Iomys,sipora,,,,"Chasen &amp; Kloss, 1928",Endangered,"B1ab(ii,iii)",3.1,Decreasing,Global
115101157,11202,Lamottemys okuensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Lamottemys,okuensis,,,,"F. Petter, 1986",Endangered,B1ab(iii),3.1,Decreasing,Global
115105272,12646,Macrotarsomys ingens,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,NESOMYIDAE,Macrotarsomys,ingens,,,,"Petter, 1959",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
115108659,13114,Melomys aerosus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Melomys,aerosus,,,,"(Thomas, 1920)",Endangered,"B1ab(ii,iii)",3.1,Decreasing,Global
115120122,14107,Myosorex geata,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Myosorex,geata,,,,"(Allen &amp; Loveridge, 1927)",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
115120529,14113,Myosorex rumpii,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Myosorex,rumpii,,,,"Heim de Balsac, 1968",Endangered,B1ab(iii),3.1,Decreasing,Global
115122474,14560,Neopteryx frosti,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Neopteryx,frosti,,,,"Hayman, 1946",Endangered,C1,3.1,Decreasing,Global
115124123,14821,Niviventer hinpoon,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Niviventer,hinpoon,,,,"(J.T. Marshall Jr., 1976)",Endangered,B1ab(iii),3.1,Unknown,Global
115132722,16212,Paraxerus vincenti,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Paraxerus,vincenti,,,,"Hayman, 1950",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
115133302,16426,Paulamys naso,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Paulamys,naso,,,,"(Musser, 1981)",Endangered,"B1ab(ii,iii)",3.1,Decreasing,Global
115142184,18118,Praomys morio,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Praomys,morio,,,,"(Trouessart, 1881)",Endangered,B1ab(iii),3.1,Decreasing,Global
115147017,19334,Rattus hainaldi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Rattus,hainaldi,,,,"Kitchener, How &amp; Maharadatunkamsi, 1991",Endangered,"B1ab(ii,iii)",3.1,Decreasing,Global
115148504,19359,Rattus ranjiniae,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Rattus,ranjiniae,,,,"Agrawal &amp; Ghosal, 1969",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
115149340,19362,Rattus simalurensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Rattus,simalurensis,,,,"(Miller, 1903)",Endangered,"B1ab(ii,iii)",3.1,Decreasing,Global
115160385,21142,Suncus dayi,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Suncus,dayi,,,,"(Dodson, 1888)",Endangered,"B2ab(ii,iii)",3.1,Decreasing,Global
115160697,21146,Suncus mertensi,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Suncus,mertensi,,,,"Kock, 1974",Endangered,B1ab(iii),3.1,Decreasing,Global
115161075,21221,Sylvisorex morio,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Sylvisorex,morio,,,,"(Gray, 1862)",Endangered,B1ab(iii),3.1,Decreasing,Global
115161321,21293,Tachyoryctes macrocephalus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SPALACIDAE,Tachyoryctes,macrocephalus,,,,"(Rüppell, 1842)",Endangered,B1ab(iii),3.1,Decreasing,Global
115164345,22046,Tragelaphus buxtoni,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,BOVIDAE,Tragelaphus,buxtoni,,,,"(Lydekker, 1910)",Endangered,C1,3.1,Decreasing,Global
115166757,22454,Tupaia nicobarica,ANIMALIA,CHORDATA,SCANDENTIA,MAMMALIA,TUPAIIDAE,Tupaia,nicobarica,,,,"(Zelebor, 1869)",Endangered,B1ab(iii),3.1,Decreasing,Global
115177231,41211,Praomys obscurus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Praomys,obscurus,,,,"Hutterer &amp; Dieterlen, 1992",Endangered,B1ab(iii),3.1,Decreasing,Global
115202428,45056,Lophuromys dieterleni,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Lophuromys,dieterleni,,,,"Verheyen, Huselmans, Colyn &amp; Hutterer, 1997",Endangered,B1ab(iii),3.1,Decreasing,Global
115205515,136320,Melomys talaudium,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Melomys,talaudium,,,,"(Thomas, 1921)",Endangered,"B1ab(ii,iii)",3.1,Decreasing,Global
115206046,136330,Nesomys lambertoni,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,NESOMYIDAE,Nesomys,lambertoni,,,,"G. Grandidier, 1928",Endangered,B1ab(iii),3.1,Unknown,Global
115206194,136343,Congosorex phillipsorum,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Congosorex,phillipsorum,,,,"Stanley, Rogers &amp; Hutterer, 2005",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
115206829,136372,Vandeleuria nilagirica,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Vandeleuria,nilagirica,,,,"Jerdon, 1867",Endangered,B2ab(iii),3.1,Decreasing,Global
115211010,136648,Alticola olchonensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Alticola,olchonensis,,,,"Litvinov, 1960",Endangered,B1ab(iii),3.1,Unknown,Global
115211818,136715,Melomys caurinus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Melomys,caurinus,,,,"Thomas, 1921",Endangered,"B1ab(ii,iii)",3.1,Decreasing,Global
115517951,138,Acerodon humilis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Acerodon,humilis,,,,"K. Andersen, 1909",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
115559302,868,Allocebus trichotis,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CHEIROGALEIDAE,Allocebus,trichotis,,,,"(Günther, 1875)",Endangered,A3cd+4cd,3.1,Decreasing,Global
115560059,4085,Cebus trinitatis,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CEBIDAE,Cebus,trinitatis,,,,"von Pusch, 1942",Critically Endangered,C2a(ii); D,3.1,Decreasing,Global
115560793,6302,Daubentonia madagascariensis,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,DAUBENTONIIDAE,Daubentonia,madagascariensis,,,,"(Gmelin, 1788)",Endangered,A2cd+3cd+4cd,3.1,Decreasing,Global
115561431,8202,Eulemur mongoz,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LEMURIDAE,Eulemur,mongoz,,,,"(Linnaeus, 1766)",Critically Endangered,A4cde,3.1,Decreasing,Global
115562060,8205,Eulemur cinereiceps,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LEMURIDAE,Eulemur,cinereiceps,,,,"(A. Grandidier &amp; Milne-Edwards, 1890)",Critically Endangered,A4cd,3.1,Decreasing,Global
115562262,8206,Eulemur collaris,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LEMURIDAE,Eulemur,collaris,,,,"(É. Geoffroy, 1812)",Endangered,A2cd+3cd+4cd,3.1,Decreasing,Global
115563094,8211,Eulemur flavifrons,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LEMURIDAE,Eulemur,flavifrons,,,,"(Gray, 1867)",Critically Endangered,A4cd,3.1,Decreasing,Global
115564398,9672,Hapalemur aureus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LEMURIDAE,Hapalemur,aureus,,,,"Meier, Albignac, Peyriéras, Rumpler &amp; Wright, 1987",Critically Endangered,C2a(i),3.1,Decreasing,Global
115564770,9674,Prolemur simus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LEMURIDAE,Prolemur,simus,,,,"(Gray, 1871)",Critically Endangered,A2cd,3.1,Decreasing,Global
115565566,10826,Indri indri,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,INDRIIDAE,Indri,indri,,,,"(Gmelin, 1788)",Critically Endangered,A3cd+4cd,3.1,Decreasing,Global
115565760,11496,Lemur catta,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LEMURIDAE,Lemur,catta,,,,"Linnaeus, 1758",Endangered,A4cd,3.1,Decreasing,Global
115566145,11617,Lepilemur edwardsi,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LEPILEMURIDAE,Lepilemur,edwardsi,,,,"(Forbes, 1894)",Endangered,A2cd+3cd+4cd,3.1,Decreasing,Global
115566334,11618,Lepilemur leucopus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LEPILEMURIDAE,Lepilemur,leucopus,,,,"(Major, 1894)",Endangered,"B1ab(i,iii,v)",3.1,Decreasing,Global
