internalTaxonId,scientificName,name,language,main
16683,Peromyscus ochraventer,El Carrizo Deer Mouse,English,true
16688,Peromyscus sejugis,Santa Cruz Mouse,English,true
21790,Thomasomys rosalinda,Rosalinda's Oldfield Mouse,English,true
23077,Wilfredomys oenax,Greater Wilfred's Mouse,English,true
14592,Neotoma nelsoni,Nelson's Woodrat,English,true
9608,Habromys chinanteco,Chinanteco Deer Mouse,English,true
136683,Habromys delicatulus,Delicate Deer Mouse,English,true
136582,Habromys ixtlani,Ixtlán Deer Mouse,English,true
9611,Habromys simulatus,Jico Deer Mouse,English,true
9609,Habromys lepturus,Slender Tailed Deer Mouse,English,false
9609,Habromys lepturus,Slender-tailed Deer Mouse,English,true
12980,Megalomys desmarestii,Antillean Giant Rice Rat,English,false
12980,Megalomys desmarestii,Desmarest’s Pilorie,English,true
12981,Megalomys luciae,Santa Lucia Giant Rice Rat,English,false
12981,Megalomys luciae,Santa Lucian Pilorie,English,true
741,Neomicroxus latebricola,Ecuadorean Akodont,English,false
741,Neomicroxus latebricola,Ecuador-Feldmaus,German,false
741,Neomicroxus latebricola,Ecuadorean Grass Mouse,English,true
19401,Reithrodontomys raviventris,Salt-marsh Harvest Mouse,English,true
136821,Reithrodontomys bakeri,Baker's Small-toothed Harvest Mouse,English,true
19418,Reithrodontomys tenuirostris,Narrow-nosed Harvest Mouse,English,true
19416,Reithrodontomys spectabilis,Cozumel Harvest Mouse,English,true
136540,Oryzomys antillarum,Jamaican Rice Rat,English,true
15583,Oryzomys nelsoni,Tres Marias Island Rice Rat,English,false
15583,Oryzomys nelsoni,Nelson's Rice Rat,English,true
11062,Gyldenstolpia fronto,Fossorial Giant Rat,English,true
16799,Phaenomys ferrugineus,Rio de Janeiro Arboreal Rat,English,true
14706,Nesoryzomys darwini,Darwin's Galapagos Mouse,English,false
14708,Nesoryzomys indefessus,Indefatigable Galapagos Mouse,English,true
1564,Anotomys leander,Aquatic Rat,English,false
1564,Anotomys leander,Ecuador Fish-eating Rat,English,false
1564,Anotomys leander,Fish-eating Rat,English,false
1564,Anotomys leander,Ecuador-Fischratte,German,false
1564,Anotomys leander,Ecuadoran Ichthyomyine,English,true
45069,Otomys barbouri,Barbour’s Vlei Rat,English,true
45071,Otomys burtoni,Burton’s Vlei Rat,English,true
9680,Hapalomys longicaudatus,Marmoset Rat,English,false
9680,Hapalomys longicaudatus,Greater Marmoset Rat,English,true
13960,Mus famulus,Servant Mouse,English,false
13960,Mus famulus,Bonhote’s Mouse,English,true
13961,Mus fernandoni,Miya,Sinhala; Sinhalese,false
13961,Mus fernandoni,Podi-miya,Sinhala; Sinhalese,false
13961,Mus fernandoni,Sund’elli,Tamil,false
13961,Mus fernandoni,Ceylon Spiny Mouse,English,true
136619,Lophuromys eisentrauti,Mount Lefo Brush-furred Rat,English,true
136701,Paramelomys gressitti,Gressitt’s Paramelomys,English,true
21972,Tokudaia muenninki,Muennink's Spiny Rat,English,false
21972,Tokudaia muenninki,Okinawa Spiny Rat,English,true
21973,Tokudaia osimensis,Amami Spiny Rat,English,false
21973,Tokudaia osimensis,Ryukyu Spiny Rat,English,false
136695,Tokudaia tokunoshimensis,Tokunoshima Spiny Rat ,English,true
14660,Nesokia bunnii,Long-tailed Bandicoot Rat,English,false
14660,Nesokia bunnii,Long-tailed Nesokia,English,false
14660,Nesokia bunnii,Red Pest Rat,English,false
14660,Nesokia bunnii,Bunni's Short-tailed Bandicoot Rat,English,true
9618,Hadromys humei,Manipur Bush Rat,English,false
9618,Hadromys humei,Hume’s Rat,English,true
5500,Crateromys schadenbergi,Giant Bushy-tailed Cloud Rat,English,false
5500,Crateromys schadenbergi,Luzon Bushy-tailed Cloud Rat,English,false
5500,Crateromys schadenbergi,Luzon Crateromys,English,true
5502,Crateromys heaneyi,Panay Bushy-tailed Cloud Rat,English,false
5502,Crateromys heaneyi,Panay Cloud Runner,English,false
5502,Crateromys heaneyi,Panay Crateromys,English,true
5414,Coryphomys buehleri,Buhler's Rat,English,false
5414,Coryphomys buehleri,Buhler’s Coryphomys,English,true
5514,Cremnomys elvira,Elvira Rat,English,false
5514,Cremnomys elvira,Large Rock-rat,English,true
16121,Paraleptomys rufilatus,Northern Rat,English,false
16121,Paraleptomys rufilatus,Northern Water Rat,English,false
16121,Paraleptomys rufilatus,Northern Hydromyine,English,true
13120,Melomys fraterculus,Manusela Mosaic-tailed Rat,English,false
13120,Melomys fraterculus,Manusela Melomys,English,true
136604,Melomys bannisteri,Great Kai Island Melomys,English,true
136522,Melomys matambuai,Manus Melomys,English,true
20336,Solomys sapientis,Isabel Naked-tailed Rat,English,false
20336,Solomys sapientis,Isabel Giant Rat,English,true
20333,Solomys ponceleti,Poncelet's Naked-tailed Rat,English,false
20333,Solomys ponceleti,Poncelet's Giant Rat,English,true
10954,Kadarsanomys sodyi,Sody's Tree Rat,English,false
10954,Kadarsanomys sodyi,Javan Bamboo Rat,English,true
22844,Vandeleuria nolthenii,Nolthenius's Long-tailed Climbing Mouse,English,false
22844,Vandeleuria nolthenii,Podi-gas-miya,Sinhala; Sinhalese,false
22844,Vandeleuria nolthenii,Sund’elli,Tamil,false
22844,Vandeleuria nolthenii,Sri Lankan Highland Tree Mouse,English,true
136763,Pogonomys fergussoniensis,D’entrecasteaux Archipelago Pogonomys,English,true
40766,Nilopegamys plumbeus,Ethiopian Water Mouse,English,false
40766,Nilopegamys plumbeus,Ethiopian Amphibious Rat,English,true
13162,Meriones dahli,Peschanka Dalya,Russian,false
13162,Meriones dahli,Dahl's Jird,English,true
116989865,Hybomys badius,Cameroon Highland Hybomys,English,true
19348,Rattus montanus,Nellu Rat,English,false
19348,Rattus montanus,Nillu Rat,English,false
19348,Rattus montanus,Kart’ Elli,Tamil,false
19348,Rattus montanus,Kelle-miya,Sinhala; Sinhalese,false
19348,Rattus montanus,Sri Lankan Mountain Rat,English,true
19325,Rattus burrus,Nicobar Archipelago Rat,English,false
19325,Rattus burrus,Nonsense Rat,English,false
19325,Rattus burrus,Miller’s Nicobar Rat,English,true
22805,Uromys porculus,Guadalcanal Rat,English,true
22806,Uromys rex,King Uromys,English,false
22806,Uromys rex,King Rat,English,true
22803,Uromys imperator,Emperor Rat,English,true
136470,Uromys emmae,Emma's Giant Rat,English,true
20757,Nesoromys ceramicus,Ceram Rat,English,false
20757,Nesoromys ceramicus,Seram Island Mountain Rat,English,true
136394,Batomys russatus,Dinagat Hairy-tailed Rat,English,false
136394,Batomys russatus,Dinagat-Haarschwanzratte,German,false
136394,Batomys russatus,Russet Batomys,English,true
45054,Hylomyscus grandis,Mt Oku Hylomyscus,English,true
12722,Mallomys gunung,Alpine Woolly Rat,English,true
23324,Zyzomys pedunculatus,Macdonnell Range Rock-rat,English,false
23324,Zyzomys pedunculatus,Rata Coligorda,Spanish; Castilian,false
23324,Zyzomys pedunculatus,Rat à grosse queue,French,false
23324,Zyzomys pedunculatus,Central Rock-rat,English,true
23327,Zyzomys palatalis,Carpentarian Rock-rat,English,true
13524,Millardia kondana,Kondana Soft-furred Rat,English,false
13524,Millardia kondana,Large Metad,English,false
13524,Millardia kondana,Kondana Rat,English,true
10303,Hydrodamalis gigas,Steller's Sea Cow,English,true
21172,Porcula salvania,Jabalí Enano,Spanish; Castilian,false
21172,Porcula salvania,Jabalí Pigmeo,Spanish; Castilian,false
21172,Porcula salvania,Nal Gahori,Assamese,false
21172,Porcula salvania,Sanglier nain,French,false
21172,Porcula salvania,Sanglier pygmée,French,false
21172,Porcula salvania,Sano Banel,Nepali,false
21172,Porcula salvania,Takuri Borah,Assamese,false
21172,Porcula salvania,Pygmy Hog,English,true
21174,Sus verrucosus,Javan Pig,English,false
21174,Sus verrucosus,Javan Warty Pig,English,true
21175,Sus cebifrons,Visayan Warty Pig,English,true
21178,Sus bucculentus,Heude's Pig,English,false
21178,Sus bucculentus,Vietnam Warty Pig,English,false
21178,Sus bucculentus,Indo-chinese Warty Pig,English,true
136472,Babyrousa togeanensis,Malenge Babirusa,English,false
136472,Babyrousa togeanensis,Togian Babirusa,English,false
136472,Babyrousa togeanensis,Babiroussa de l'île Togian,French,false
136472,Babyrousa togeanensis,Babiroussa des Togian,French,false
136472,Babyrousa togeanensis,Babirusa de Togian ,Spanish; Castilian,false
136472,Babyrousa togeanensis,Hirscheber,German,false
136472,Babyrousa togeanensis,Togian-Hirscheber,German,false
136472,Babyrousa togeanensis,Togian Islands Babirusa,English,true
4162,Cephalorhynchus hectori,tūpoupou,Maori,false
4162,Cephalorhynchus hectori,tutumairekurai,Maori,false
4162,Cephalorhynchus hectori,Hector's Dolphin,English,true
7949,Equus africanus,African Ass,English,false
7949,Equus africanus,Ass,English,false
7949,Equus africanus,Adghi Bareka,Undetermined,false
7949,Equus africanus,Ane sauvage d'Afrique,French,false
7949,Equus africanus,Âne Sauvage D'Afrique,French,false
7949,Equus africanus,Asno Salvaje de Africa,Spanish; Castilian,false
7949,Equus africanus,Gumburi,Somali,false
7949,Equus africanus,African Wild Ass,English,true
21471,Tapirus bairdii,Central American Tapir,English,false
21471,Tapirus bairdii,Anteburro,Spanish; Castilian,false
21471,Tapirus bairdii,Danta,Spanish; Castilian,false
21471,Tapirus bairdii,Dante,Spanish; Castilian,false
21471,Tapirus bairdii,Danto,Spanish; Castilian,false
21471,Tapirus bairdii,Macho de Monte,Spanish; Castilian,false
21471,Tapirus bairdii,Tapir Centroamericano,Spanish; Castilian,false
21471,Tapirus bairdii,Tapir de Baird,French,false
21471,Tapirus bairdii,Baird's Tapir,English,true
21472,Tapirus indicus,Asian Tapir,English,false
21472,Tapirus indicus,Asiatic Tapir,English,false
21472,Tapirus indicus,Indian Tapir,English,false
21472,Tapirus indicus,Malayan Tapir,English,false
21472,Tapirus indicus,Asiatischer Tapir,German,false
21472,Tapirus indicus,Badak Cipan,Malay,false
21472,Tapirus indicus,Tapir àcChabraque,French,false
21472,Tapirus indicus,Tapir à dos blanc,French,false
21472,Tapirus indicus,Tapir de la India,Spanish; Castilian,false
21472,Tapirus indicus,Tapir de l'Inde,French,false
21472,Tapirus indicus,Tapir Malais,French,false
21472,Tapirus indicus,Tenor,Malay,false
21472,Tapirus indicus,Malay Tapir,English,true
21473,Tapirus pinchaque,Andean Tapir,English,false
21473,Tapirus pinchaque,Woolly Tapir,English,false
21473,Tapirus pinchaque,Danta Cordillerana,Spanish; Castilian,false
21473,Tapirus pinchaque,Danta de Montaña,Spanish; Castilian,false
21473,Tapirus pinchaque,Danta de Páramo,Spanish; Castilian,false
21473,Tapirus pinchaque,Danta Lanuda,Spanish; Castilian,false
21473,Tapirus pinchaque,Danta Negra,Spanish; Castilian,false
21473,Tapirus pinchaque,Gran Bestia,Spanish; Castilian,false
21473,Tapirus pinchaque,Pinchaque,Spanish; Castilian,false
21473,Tapirus pinchaque,Tapir Andino,Spanish; Castilian,false
21473,Tapirus pinchaque,Tapir des Andes,French,false
21473,Tapirus pinchaque,Tapir pinchaque,French,false
21473,Tapirus pinchaque,Mountain Tapir,English,true
3326,Bunolagus monticularis,Bushman Hare,English,false
3326,Bunolagus monticularis,Bushman Rabbit,English,false
3326,Bunolagus monticularis,Boshaas,Afrikaans,false
3326,Bunolagus monticularis,Buschmannhase,German,false
3326,Bunolagus monticularis,Oewerkonyn,Afrikaans,false
3326,Bunolagus monticularis,Pondhaas,Afrikaans,false
3326,Bunolagus monticularis,Vleihaas,Afrikaans,false
3326,Bunolagus monticularis,Riverine Rabbit,English,true
3833,Caprolagus hispidus,Assam Rabbit,English,false
3833,Caprolagus hispidus,Bristly Rabbit,English,false
3833,Caprolagus hispidus,Hispid Hare,English,false
3833,Caprolagus hispidus,Assam-Borstenkaninchen,German,false
3833,Caprolagus hispidus,Borstenkaninchen,German,false
3833,Caprolagus hispidus,Conejo de Assam,Spanish; Castilian,false
3833,Caprolagus hispidus,Ha Ha Pahoo,Assamese,false
3833,Caprolagus hispidus,Kharayo,Nepali,false
3833,Caprolagus hispidus,Khargorkata,Assamese,false
3833,Caprolagus hispidus,Laghukarna Kharayo,Nepali,false
3833,Caprolagus hispidus,Lapin de l'Assam,French,false
3833,Caprolagus hispidus,Hispid Hare,English,true
11790,Lepus flavigularis,Tehuantepec Hare,English,false
11790,Lepus flavigularis,Tehuantepec Jack Rabbit,English,false
11790,Lepus flavigularis,Tropical Hare,English,false
11790,Lepus flavigularis,Biana,Zapotec,false
11790,Lepus flavigularis,Liebre de Tehuantepec,Spanish; Castilian,false
11790,Lepus flavigularis,Liebre Tehuana,Spanish; Castilian,false
11790,Lepus flavigularis,Tehuantepec Jackrabbit,English,true
11793,Lepus hainanus,Chinese Pinyin,English,false
11793,Lepus hainanus,Hainan Tu,Chinese,false
11793,Lepus hainanus,Ye Tu,Chinese,false
11793,Lepus hainanus,Hainan Hare,English,true
15046,Ochotona koslowi,Keshi Shutu,Chinese,false
15046,Ochotona koslowi,Kozlov's Pika,English,true
15050,Ochotona iliensis,Yili Shutu,Chinese,false
15050,Ochotona iliensis,Ili Pika,English,true
16559,Pentalagus furnessi,Ryukyu Rabbit,English,false
16559,Pentalagus furnessi,Amaminokurousagi,Japanese,false
16559,Pentalagus furnessi,Amami Rabbit,English,true
19742,Romerolagus diazi,Conejo De Díaz,Spanish; Castilian,false
19742,Romerolagus diazi,Conejo De Los Volcanes,Spanish; Castilian,false
19742,Romerolagus diazi,Conejo Zacatuche,Spanish; Castilian,false
19742,Romerolagus diazi,Lapin De Diaz,French,false
19742,Romerolagus diazi,Lapin Des Volcans,French,false
19742,Romerolagus diazi,Teporingo,Spanish; Castilian,false
19742,Romerolagus diazi,Zacatuche,Spanish; Castilian,false
19742,Romerolagus diazi,Volcano Rabbit,English,true
21206,Sylvilagus graysoni,Conejo De Las Isles Marías,Spanish; Castilian,false
21206,Sylvilagus graysoni,Tres Marias Cottontail,English,true
40800,Ochotona hoffmanni,Pischuha Hoffmanna,Russian,false
40800,Ochotona hoffmanni,Hoffmann's Pika,English,true
41209,Nesolagus timminsi,Annamite Striped Rabbit,English,true
87491102,Sylvilagus brasiliensis,Forest Rabbit,English,false
87491102,Sylvilagus brasiliensis,Forest Rabbit,English,false
87491102,Sylvilagus brasiliensis,Tapeti,English,false
87491102,Sylvilagus brasiliensis,Tapetí,English,false
87491102,Sylvilagus brasiliensis,Conejo Tropical,Spanish; Castilian,false
87491102,Sylvilagus brasiliensis,Conejo Tropical,Spanish; Castilian,false
87491102,Sylvilagus brasiliensis,Tapetí,Portuguese,false
87491102,Sylvilagus brasiliensis,Tapeti,English,true
41986,Ochotona argentata,Helan Shan Pika,English,false
41986,Ochotona argentata,Jianlu Shutu,Chinese,false
41986,Ochotona argentata,Silver Pika,English,true
4806,Chrotogale owstoni,Owston's Banded Civet,English,false
4806,Chrotogale owstoni,Owston's Banded Palm Civet,English,false
4806,Chrotogale owstoni,Owston's Palm Civet,English,false
4806,Chrotogale owstoni,Fleckenroller,German,false
4806,Chrotogale owstoni,Owston's Civet,English,true
6082,Cynogale bennettii,Otter-civet,English,false
6082,Cynogale bennettii,Sunda Otter Civet,English,false
6082,Cynogale bennettii,Cibeta Nutria,Spanish; Castilian,false
6082,Cynogale bennettii,Civette-loutre De Sumatra,French,false
6082,Cynogale bennettii,Otter Civet,English,true
8834,Galidictis grandidieri,Giant-striped Mongoose,English,false
8834,Galidictis grandidieri,Grandidier's Mongoose,English,false
8834,Galidictis grandidieri,Grandidier’s Vontsira,English,true
13110,Melogale everetti,Everett's Ferret Badger,English,false
13110,Melogale everetti,Kinabalu Ferret Badger,English,false
13110,Melogale everetti,Biul Slentek,Malay,false
13110,Melogale everetti,Bornean Ferret Badger,English,true
13923,Mungotictis decemlineata,Malagasy Narrow-striped Mongoose,English,false
13923,Mungotictis decemlineata,Narrow-striped Mongoose,English,false
13923,Mungotictis decemlineata,Bakiaky,Undetermined,false
13923,Mungotictis decemlineata,Boky-boky,Malagasy,false
13923,Mungotictis decemlineata,Teraboky,Undetermined,false
13923,Mungotictis decemlineata,Bokiboky,English,true
14018,Mustela lutreola,Bisoi Europarra,Basque,false
14018,Mustela lutreola,Euroopa naarits,Estonian,false
14018,Mustela lutreola,Europäischer Nerz,German,false
14018,Mustela lutreola,Evropeyskaya norka,Russian,false
14018,Mustela lutreola,Nurca Europeană,Romanian,false
14018,Mustela lutreola,Visó Europeu,Catalan; Valencian,false
14018,Mustela lutreola,Vison d'Europe,French,false
14018,Mustela lutreola,Visón Europeo,Spanish; Castilian,false
14018,Mustela lutreola,Европейская норка,Russian,false
14018,Mustela lutreola,European Mink,English,true
14020,Mustela nigripes,Putois à pieds noirs,French,false
14020,Mustela nigripes,Turón Patinegro Americano,Spanish; Castilian,false
14020,Mustela nigripes,Black-footed Ferret,English,true
18267,Procyon pygmaeus,Cozumel Island Raccoon,English,false
18267,Procyon pygmaeus,Cozumel Raccoon,English,false
18267,Procyon pygmaeus,Cozumel Raccoon Bear,English,false
18267,Procyon pygmaeus,Pygmy Raccoon,English,true
23036,Viverra civettina,Malabar Large-spotted Civet,English,false
23036,Viverra civettina,Malabar Civet,English,true
39547,Eupleres major,Western Falanouc,English,true
40784,Neogale macrodon,Vison de mer,French,false
40784,Neogale macrodon,Visón Marino,Spanish; Castilian,false
40784,Neogale macrodon,Sea Mink,English,true
41707,Viverra megaspila,Large-spotted Civet,English,true
136456,Cryptoprocta spelea,Giant Fossa,English,false
136456,Cryptoprocta spelea,Giant Fosa,English,true
2057,Arctocephalus galapagoensis,Galapagos Islands Fur Seal,English,false
2057,Arctocephalus galapagoensis,Arctocéphale des Galapagos,French,false
2057,Arctocephalus galapagoensis,Lobo de dos pelos de Galápagos,Spanish; Castilian,false
2057,Arctocephalus galapagoensis,Lobo fino de Galapágos,Spanish; Castilian,false
2057,Arctocephalus galapagoensis,Oso Marino de las Galápagos,Spanish; Castilian,false
2057,Arctocephalus galapagoensis,Galápagos Fur Seal,English,true
13655,Neomonachus tropicalis,West Indian Monk Seal,English,false
13655,Neomonachus tropicalis,West Indian Seal,English,false
13655,Neomonachus tropicalis,Foca Fraile del Caribe,Spanish; Castilian,false
13655,Neomonachus tropicalis,Caribbean Monk Seal,English,true
14549,Neophoca cinerea,Australian Sealion,English,false
14549,Neophoca cinerea,Australian Sea Lion,English,true
41668,Zalophus wollebaeki,Galápagos Seelöwe,German,false
41668,Zalophus wollebaeki,Leon Marino de Galápagos,Spanish; Castilian,false
41668,Zalophus wollebaeki,Lobo de un Pelo de Galápagos,Spanish; Castilian,false
41668,Zalophus wollebaeki,Lobo Marino de Galápagos,Spanish; Castilian,false
41668,Zalophus wollebaeki,Galápagos Sea Lion,English,true
41669,Pusa caspica,Caspian Seal,English,true
7140,Elephas maximus,Indian Elephant,English,false
7140,Elephas maximus,Elefante Asiático,Spanish; Castilian,false
7140,Elephas maximus,Eléphant d'Asie,French,false
7140,Elephas maximus,Eléphant d'Inde,French,false
7140,Elephas maximus,Asian Elephant,English,true
46251646,Microcebus marohita,Marohita Mouse Lemur,English,true
2890,Bos sauveli,Grey Ox,English,false
2890,Bos sauveli,Boeuf gris Cambodgien,French,false
2890,Bos sauveli,Kouprey,German,false
2890,Bos sauveli,Toro Cuprey,Spanish; Castilian,false
2890,Bos sauveli,Kouprey,English,true
3126,Bubalus depressicornis,Anoa,English,false
3126,Bubalus depressicornis,Anoa De Ilanura,Spanish; Castilian,false
3126,Bubalus depressicornis,Anoa Des Plaines,French,false
3126,Bubalus depressicornis,Flachlandanoa,German,false
3126,Bubalus depressicornis,Tieflandanoa,German,false
3126,Bubalus depressicornis,Tiefland-Anoa,German,false
3126,Bubalus depressicornis,Lowland Anoa,English,true
3128,Bubalus quarlesi,Anoa de Montaña,Spanish; Castilian,false
3128,Bubalus quarlesi,Anoa de quarle,French,false
3128,Bubalus quarlesi,Anoa des montagnes,French,false
3128,Bubalus quarlesi,Berganoa,German,false
3128,Bubalus quarlesi,Berg-Anoa,German,false
3128,Bubalus quarlesi,Mountain Anoa,English,true
3129,Bubalus arnee,Asian Buffalo,English,false
3129,Bubalus arnee,Asiatic Buffalo,English,false
3129,Bubalus arnee,Indian Buffalo,English,false
3129,Bubalus arnee,Indian Water Buffalo,English,false
3129,Bubalus arnee,Water Buffalo,English,false
3129,Bubalus arnee,Wild Asian Buffalo,English,false
3129,Bubalus arnee,Arna,Hindi,false
3129,Bubalus arnee,Arni,German,false
3129,Bubalus arnee,Arni,Hindi,false
3129,Bubalus arnee,Asiatischer Wasserbüffel,German,false
3129,Bubalus arnee,Búfalo arni,Spanish; Castilian,false
3129,Bubalus arnee,Buffle d'Eau,French,false
3129,Bubalus arnee,Buffle de l'Inde,French,false
3129,Bubalus arnee,Taw-kywe,Burmese,false
3129,Bubalus arnee,Trau,Vietnamese,false
3129,Bubalus arnee,Wild Water Buffalo,English,true
47992992,Lophuromys pseudosikapusi,Sheko Forest Brush-furred Rat,English,true
48008221,Otomys cheesmani,Cheesman's Vlei Rat,English,true
12561,Macaca sylvanus,Barbary Ape,English,false
12561,Macaca sylvanus,Kird,Arabic,false
12561,Macaca sylvanus,Lkird,Arabic,false
12561,Macaca sylvanus,Macaque de Gibraltar,French,false
12561,Macaca sylvanus,Magot,French,false
12561,Macaca sylvanus,Magot commun,French,false
12561,Macaca sylvanus,Mona de Berbería,Spanish; Castilian,false
12561,Macaca sylvanus,Mona de Gibraltar,Spanish; Castilian,false
12561,Macaca sylvanus,Mono de Berberea,Spanish; Castilian,false
12561,Macaca sylvanus,Mono de Gibraltar,Spanish; Castilian,false
12561,Macaca sylvanus,Zaatoot,Berber (Other),false
12561,Macaca sylvanus,Barbary Macaque,English,true
512,Addax nasomaculatus,Addax,French,false
512,Addax nasomaculatus,Addax,German,false
512,Addax nasomaculatus,Antilope blanche,French,false
512,Addax nasomaculatus,Mendesantilope,German,false
512,Addax nasomaculatus,Addax,English,true
4140,Cephalophus jentinki,Céphalophe de Jentink,French,false
4140,Cephalophus jentinki,Duiquero de Jentink,Spanish; Castilian,false
4140,Cephalophus jentinki,Jentinkducker,German,false
4140,Cephalophus jentinki,Jentink's Duiker,English,true
4151,Cephalophus spadix,Minde,English,false
4151,Cephalophus spadix,Abbottducker,German,false
4151,Cephalophus spadix,Abbott-Ducker,German,false
4151,Cephalophus spadix,Céphalophe d'Abbott,French,false
4151,Cephalophus spadix,Abbott's Duiker,English,true
6234,Beatragus hunteri,Herola,English,false
6234,Beatragus hunteri,Hunter's Antelope,English,false
6234,Beatragus hunteri,Hunter’s Hartebeest,English,false
6234,Beatragus hunteri,Antilope Hirola,French,false
6234,Beatragus hunteri,Hirolaantilope,German,false
6234,Beatragus hunteri,Hirola,English,true
8968,Nanger dama,Addra Gazelle,English,false
8968,Nanger dama,Mhorr Gazelle,English,false
8968,Nanger dama,Damagazelle,German,false
8968,Nanger dama,Gacela Dama,Spanish; Castilian,false
8968,Nanger dama,Gazelle Dama,French,false
8968,Nanger dama,Dama Gazelle,English,true
8989,Gazella gazella,Ha'tsviha'Israeli,English,false
8989,Gazella gazella,Idmi,English,false
8989,Gazella gazella,Gacela Idmi,Spanish; Castilian,false
8989,Gazella gazella,Gazelle edmi,French,false
8989,Gazella gazella,Mountain Gazelle,English,true
8972,Gazella leptoceros,Dunengazelle,German,false
8972,Gazella leptoceros,Gacela de Astas Delgadas,Spanish; Castilian,false
8972,Gazella leptoceros,Gazelle à cornes fines,French,false
8972,Gazella leptoceros,Gazelle leptocère,French,false
8972,Gazella leptoceros,Ghazal abiad,Arabic,false
8972,Gazella leptoceros,Reem,Arabic,false
8972,Gazella leptoceros,Slender-horned Gazelle,English,true
8975,Gazella spekei,Dhero,Somali,false
8975,Gazella spekei,Gazelle de Speke,French,false
8975,Gazella spekei,Spekegazelle,German,false
8975,Gazella spekei,Speke's Gazelle,English,true
8980,Gazella saudiya,Afri,Arabic,false
8980,Gazella saudiya,Gacela Saudi,Spanish; Castilian,false
8980,Gazella saudiya,Gazelle Saoudite,French,false
8980,Gazella saudiya,Saudi Gazelle,English,true
8987,Gazella bilkis,Yemen Gazelle,English,false
8987,Gazella bilkis,Gacela de Yemen,Spanish; Castilian,false
8987,Gazella bilkis,Gazelle du Yemen,French,false
8987,Gazella bilkis,Queen of Sheba's Gazelle,English,true
8991,Eudorcas tilonura,Eritrean Gazelle,English,false
8991,Eudorcas tilonura,Eritreagazelle,German,false
8991,Eudorcas tilonura,Gazelle d'Erythrée,French,false
8991,Eudorcas tilonura,Heuglin's Gazelle,English,true
10168,Hippotragus leucophaeus,Blue Antelope,English,false
10168,Hippotragus leucophaeus,Blaubock,German,false
10168,Hippotragus leucophaeus,Blaubok,Afrikaans,false
10168,Hippotragus leucophaeus,Bluebuck,English,true
11034,Kobus megaceros,Nile Lechwe,English,true
15571,Oryx beisa,Be'id,Somali,false
15571,Oryx beisa,Choroa,Swahili,false
15571,Oryx beisa,Eritrea-Spiessbock,German,false
15571,Oryx beisa,Oryx Beisa,French,false
15571,Oryx beisa,Beisa Oryx,English,true
18230,Procapra przewalskii,Gacela de Przewalski,Spanish; Castilian,false
18230,Procapra przewalskii,Gazelle de Przewalski,French,false
18230,Procapra przewalskii,Przewalskigazelle,German,false
18230,Procapra przewalskii,Przewalski's Gazelle,English,true
19391,Redunca fulvorufula,Bergriedbock,German,false
19391,Redunca fulvorufula,Redunca de montagne,French,false
19391,Redunca fulvorufula,Rooiribbock,Afrikaans,false
19391,Redunca fulvorufula,Mountain Reedbuck,English,true
63543,Camelus ferus,Khavtgai,Mongolian,false
63543,Camelus ferus,Ye Luo Tuo,Chinese,false
63543,Camelus ferus,Wild Camel,English,true
10831,Inia geoffrensis,Pink Dolphin,English,false
10831,Inia geoffrensis,Boto,Portuguese,false
10831,Inia geoffrensis,Boto-cor-de-rosa,Portuguese,false
10831,Inia geoffrensis,Boto-vermelho,Portuguese,false
10831,Inia geoffrensis,Bufeo,Spanish; Castilian,false
10831,Inia geoffrensis,Dauphin De L'Amazone,French,false
10831,Inia geoffrensis,Dauphin Rose,French,false
10831,Inia geoffrensis,Delfin Rosado,Spanish; Castilian,false
10831,Inia geoffrensis,Tonina,Spanish; Castilian,false
10831,Inia geoffrensis,Amazon River Dolphin,English,true
12119,Lipotes vexillifer,Baiji,English,false
12119,Lipotes vexillifer,Yangtze River Dolphin,English,false
12119,Lipotes vexillifer,Baiji,French,false
12119,Lipotes vexillifer,Baiji,Chinese,true
41711,Eubalaena japonica,Японский гладкий кит,Russian,false
41711,Eubalaena japonica,"セミクジラ, 背美鯨",Japanese,false
41711,Eubalaena japonica,North Pacific Right Whale,English,true
41754,Neophocaena asiaeorientalis,Finless Porpoise,English,false
41754,Neophocaena asiaeorientalis,Marsopa Lisa,Spanish; Castilian,false
41754,Neophocaena asiaeorientalis,Marsouin aptère,French,false
41754,Neophocaena asiaeorientalis,Narrow-ridged Finless Porpoise,English,true
41756,Platanista gangetica,Ganges Dolphin,English,false
41756,Platanista gangetica,Gangetic Dolphin,English,false
41756,Platanista gangetica,Bhagirath,Hindi,false
41756,Platanista gangetica,Delfín del Ganges,Spanish; Castilian,false
41756,Platanista gangetica,Hiho,Assamese,false
41756,Platanista gangetica,Hihu,Assamese,false
41756,Platanista gangetica,Hurchum,Bengali,false
41756,Platanista gangetica,Hush,Bengali,false
41756,Platanista gangetica,Pani Suar,Afro-Asiatic (Other),false
41756,Platanista gangetica,Plataniste du Gange,French,false
41756,Platanista gangetica,Shishumar,Afro-Asiatic (Other),false
41756,Platanista gangetica,Shus,Nepali,false
41756,Platanista gangetica,Shush,Bengali,false
41756,Platanista gangetica,Shushuk,Bengali,false
41756,Platanista gangetica,Soans,Hindi,false
41756,Platanista gangetica,Socho,Hindi,false
41756,Platanista gangetica,Soons,Hindi,false
41756,Platanista gangetica,Soos,Hindi,false
